id:ID	:LABEL	label	description
EC:2.4.1.188	EnzymeClass	2.4.1.188	N-acetylglucosaminyldiphosphoundecaprenol glucosyltransferase
EC:2.4.1.194	EnzymeClass	2.4.1.194	4-hydroxybenzoate 4-O-beta-D-glucosyltransferase
EC:2.4.1.256	EnzymeClass	2.4.1.256	dolichyl-P-Glc:Glc2Man9GlcNAc2-PP-dolichol alpha-1,2-glucosyltransferase
EC:2.4.1.293	EnzymeClass	2.4.1.293	GalNAc5-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase
EC:2.4.1.306	EnzymeClass	2.4.1.306	UDP-GalNAc:alpha-D-GalNAc-diphosphoundecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
EC:2.4.1.318	EnzymeClass	2.4.1.318	demethyllactenocin mycarosyltransferase
EC:2.4.1.355	EnzymeClass	2.4.1.355	poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase
EC:2.4.2.34	EnzymeClass	2.4.2.34	indolylacetylinositol arabinosyltransferase
EC:2.4.2.57	EnzymeClass	2.4.2.57	AMP phosphorylase
EC:2.5.1.18	EnzymeClass	2.5.1.18	glutathione transferase
EC:2.5.1.28	EnzymeClass	2.5.1.28	dimethylallylcistransferase
EC:2.5.1.47	EnzymeClass	2.5.1.47	cysteine synthase
EC:2.5.1.84	EnzymeClass	2.5.1.84	all-trans-nonaprenyl diphosphate synthase [geranyl-diphosphate specific]
EC:2.5.1.124	EnzymeClass	2.5.1.124	6-linalyl-2-O,3-dimethylflaviolin synthase
EC:2.5.1.143	EnzymeClass	2.5.1.143	pyridinium-3,5-biscarboxylic acid mononucleotide synthase
EC:2.7.1.14	EnzymeClass	2.7.1.14	sedoheptulokinase
EC:2.7.1.18	EnzymeClass	2.7.1.18	phosphoribokinase
EC:2.7.1.47	EnzymeClass	2.7.1.47	D-ribulokinase
EC:2.7.1.65	EnzymeClass	2.7.1.65	scyllo-inosamine 4-kinase
EC:2.7.1.127	EnzymeClass	2.7.1.127	inositol-trisphosphate 3-kinase
EC:2.7.1.211	EnzymeClass	2.7.1.211	protein-Npi-phosphohistidine---sucrose phosphotransferase
EC:2.7.1.222	EnzymeClass	2.7.1.222	4-hydroxytryptamine kinase
EC:2.7.3.3	EnzymeClass	2.7.3.3	arginine kinase
EC:2.7.4.4	EnzymeClass	2.7.4.4	nucleoside-phosphate kinase
EC:2.7.4.11	EnzymeClass	2.7.4.11	(deoxy)adenylate kinase
EC:2.7.4.19	EnzymeClass	2.7.4.19	5-methyldeoxycytidine-5'-phosphate kinase
EC:2.7.7.18	EnzymeClass	2.7.7.18	nicotinate-nucleotide adenylyltransferase
EC:2.7.7.57	EnzymeClass	2.7.7.57	N-methylphosphoethanolamine cytidylyltransferase
EC:2.7.7.63	EnzymeClass	2.7.7.63	lipoate---protein ligase
EC:2.7.7.74	EnzymeClass	2.7.7.74	1L-myo-inositol 1-phosphate cytidylyltransferase
EC:2.7.8.26	EnzymeClass	2.7.8.26	adenosylcobinamide-GDP ribazoletransferase
EC:2.7.11.1	EnzymeClass	2.7.11.1	non-specific serine/threonine protein kinase
EC:2.7.11.20	EnzymeClass	2.7.11.20	elongation factor 2 kinase
EC:2.7.99.1	EnzymeClass	2.7.99.1	triphosphate---protein phosphotransferase
EC:2.8.3.25	EnzymeClass	2.8.3.25	bile acid CoA-transferase
EC:2.8.4.4	EnzymeClass	2.8.4.4	[ribosomal protein S12] (aspartate89-C3)-methylthiotransferase
EC:3.1.1.27	EnzymeClass	3.1.1.27	4-pyridoxolactonase
EC:3.1.1.52	EnzymeClass	3.1.1.52	phosphatidylinositol deacylase
EC:3.1.1.61	EnzymeClass	3.1.1.61	protein-glutamate methylesterase
EC:3.1.2.15	EnzymeClass	3.1.2.15	ubiquitin thiolesterase
EC:3.1.3.19	EnzymeClass	3.1.3.19	glycerol-2-phosphatase
EC:3.1.3.25	EnzymeClass	3.1.3.25	inositol-phosphate phosphatase
EC:3.1.3.78	EnzymeClass	3.1.3.78	phosphatidylinositol-4,5-bisphosphate 4-phosphatase
EC:3.1.3.97	EnzymeClass	3.1.3.97	3',5'-nucleoside bisphosphate phosphatase
EC:3.1.4.2	EnzymeClass	3.1.4.2	glycerophosphocholine phosphodiesterase
EC:3.1.6.14	EnzymeClass	3.1.6.14	N-acetylglucosamine-6-sulfatase
EC:3.1.7.5	EnzymeClass	3.1.7.5	geranylgeranyl diphosphate diphosphatase
EC:3.1.11.-	EnzymeClass	3.1.11.-	Exodeoxyribonucleases producing 5&prime;-phosphomonoesters
EC:3.2.1.10	EnzymeClass	3.2.1.10	oligo-1,6-glucosidase
EC:3.2.1.56	EnzymeClass	3.2.1.56	glucuronosyl-disulfoglucosamine glucuronidase
EC:3.2.1.74	EnzymeClass	3.2.1.74	glucan 1,4-beta-glucosidase
EC:3.2.1.86	EnzymeClass	3.2.1.86	6-phospho-beta-glucosidase
EC:3.2.1.116	EnzymeClass	3.2.1.116	glucan 1,4-alpha-maltotriohydrolase
EC:3.2.1.126	EnzymeClass	3.2.1.126	coniferin beta-glucosidase
EC:3.2.1.174	EnzymeClass	3.2.1.174	rhamnogalacturonan rhamnohydrolase
EC:3.2.2.30	EnzymeClass	3.2.2.30	aminodeoxyfutalosine nucleosidase
EC:3.4.11.16	EnzymeClass	3.4.11.16	Xaa-Trp aminopeptidase
EC:3.4.13.7	EnzymeClass	3.4.13.7	Glu-Glu dipeptidase
EC:3.4.21.79	EnzymeClass	3.4.21.79	granzyme B
EC:3.4.23.-	EnzymeClass	3.4.23.-	Aspartic endopeptidases
EC:3.4.23.23	EnzymeClass	3.4.23.23	mucorpepsin
EC:3.4.24.1	EnzymeClass	3.4.24.1	atrolysin A
EC:3.4.24.21	EnzymeClass	3.4.24.21	astacin
EC:3.4.24.23	EnzymeClass	3.4.24.23	matrilysin
EC:3.4.24.87	EnzymeClass	3.4.24.87	ADAMTS13 endopeptidase
EC:3.4.99.-	EnzymeClass	3.4.99.-	Endopeptidases of unknown catalytic mechanism  (sub-subclass is currently empty)
EC:3.4.3.-	EnzymeClass	3.4.3.-	Dipeptide hydrolases (deleted sub-subclass)
EC:3.5.1.30	EnzymeClass	3.5.1.30	5-aminopentanamidase
EC:3.5.1.61	EnzymeClass	3.5.1.61	mimosinase
EC:3.5.1.92	EnzymeClass	3.5.1.92	pantetheine hydrolase
EC:3.5.1.113	EnzymeClass	3.5.1.113	2'''-acetyl-6'''-hydroxyneomycin C deacetylase
EC:3.5.2.12	EnzymeClass	3.5.2.12	6-aminohexanoate-cyclic-dimer hydrolase
EC:3.5.2.15	EnzymeClass	3.5.2.15	cyanuric acid amidohydrolase
EC:3.5.4.24	EnzymeClass	3.5.4.24	sepiapterin deaminase
EC:3.5.99.9	EnzymeClass	3.5.99.9	2-nitroimidazole nitrohydrolase
EC:3.6.1.20	EnzymeClass	3.6.1.20	5'-acylphosphoadenosine hydrolase
EC:3.6.1.56	EnzymeClass	3.6.1.56	2-hydroxy-dATP diphosphatase
EC:3.6.3.1	EnzymeClass	3.6.3.1	phospholipid-translocating ATPase
EC:3.6.4.10	EnzymeClass	3.6.4.10	non-chaperonin molecular chaperone ATPase
EC:3.7.1.5	EnzymeClass	3.7.1.5	acylpyruvate hydrolase
EC:3.7.1.13	EnzymeClass	3.7.1.13	2-hydroxy-6-oxo-6-(2-aminophenyl)hexa-2,4-dienoate hydrolase
EC:3.8.1.-	EnzymeClass	3.8.1.-	In carbon-halide compounds
EC:3.12.-.-	EnzymeClass	3.12.-.-	Acting on sulfur-sulfur bonds
EC:4.1.1.7	EnzymeClass	4.1.1.7	benzoylformate decarboxylase
EC:4.1.1.46	EnzymeClass	4.1.1.46	o-pyrocatechuate decarboxylase
EC:4.1.1.70	EnzymeClass	4.1.1.70	glutaconyl-CoA decarboxylase
EC:4.1.1.81	EnzymeClass	4.1.1.81	threonine-phosphate decarboxylase
EC:4.1.2.2	EnzymeClass	4.1.2.2	ketotetrose-phosphate aldolase
EC:4.1.2.56	EnzymeClass	4.1.2.56	2-amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate synthase
EC:4.2.1.119	EnzymeClass	4.2.1.119	enoyl-CoA hydratase 2
EC:4.2.1.127	EnzymeClass	4.2.1.127	linalool dehydratase
EC:4.2.1.135	EnzymeClass	4.2.1.135	UDP-N-acetylglucosamine 4,6-dehydratase (configuration-retaining)
EC:4.2.3.4	EnzymeClass	4.2.3.4	3-dehydroquinate synthase
EC:4.2.3.19	EnzymeClass	4.2.3.19	ent-kaurene synthase
EC:4.2.3.25	EnzymeClass	4.2.3.25	S-linalool synthase
EC:4.2.3.59	EnzymeClass	4.2.3.59	(E)-gamma-bisabolene synthase
EC:4.2.3.63	EnzymeClass	4.2.3.63	(+)-cubenene synthase
EC:4.2.3.66	EnzymeClass	4.2.3.66	beta-selinene cyclase
EC:4.2.3.70	EnzymeClass	4.2.3.70	patchoulol synthase
EC:4.2.3.139	EnzymeClass	4.2.3.139	valerena-4,7(11)-diene synthase
EC:4.2.3.173	EnzymeClass	4.2.3.173	tau-cadinol synthase
EC:4.2.3.176	EnzymeClass	4.2.3.176	sesterfisherol synthase
EC:4.2.3.180	EnzymeClass	4.2.3.180	pseudolaratriene synthase
EC:4.2.3.193	EnzymeClass	4.2.3.193	(12E)-labda-8(17),12,14-triene synthase
EC:4.3.3.-	EnzymeClass	4.3.3.-	Amine-lyases
EC:4.3.3.6	EnzymeClass	4.3.3.6	pyridoxal 5'-phosphate synthase (glutamine hydrolysing)
EC:4.4.1.4	EnzymeClass	4.4.1.4	alliin lyase
EC:4.6.-.-	EnzymeClass	4.6.-.-	Phosphorus-oxygen lyases
EC:5.1.99.7	EnzymeClass	5.1.99.7	dihydroneopterin triphosphate 2'-epimerase
EC:5.3.2.2	EnzymeClass	5.3.2.2	oxaloacetate tautomerase
EC:5.4.3.11	EnzymeClass	5.4.3.11	phenylalanine aminomutase (D-beta-phenylalanine forming)
EC:5.4.4.8	EnzymeClass	5.4.4.8	linalool isomerase
EC:5.4.99.49	EnzymeClass	5.4.99.49	glutinol synthase
EC:5.99.1.4	EnzymeClass	5.99.1.4	2-hydroxychromene-2-carboxylate isomerase
EC:6.1.1.7	EnzymeClass	6.1.1.7	alanine---tRNA ligase
EC:6.1.1.22	EnzymeClass	6.1.1.22	asparagine---tRNA ligase
EC:6.2.1.36	EnzymeClass	6.2.1.36	3-hydroxypropionyl-CoA synthase
EC:6.3.1.10	EnzymeClass	6.3.1.10	adenosylcobinamide-phosphate synthase
EC:6.3.1.11	EnzymeClass	6.3.1.11	glutamate---putrescine ligase
EC:6.3.1.20	EnzymeClass	6.3.1.20	lipoate---protein ligase
EC:6.3.2.10	EnzymeClass	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide---D-alanyl-D-alanine ligase
EC:6.3.2.39	EnzymeClass	6.3.2.39	aerobactin synthase
EC:6.3.2.52	EnzymeClass	6.3.2.52	jasmonoyl---L-amino acid synthetase
EC:6.3.3.6	EnzymeClass	6.3.3.6	carbapenam-3-carboxylate synthase
EC:6.3.4.9	EnzymeClass	6.3.4.9	biotin---[methylmalonyl-CoA-carboxytransferase] ligase
EC:7.2.-.-	EnzymeClass	7.2.-.-	Catalysing the translocation of inorganic cations
EC:7.2.4.3	EnzymeClass	7.2.4.3	(S)-methylmalonyl-CoA decarboxylase (sodium-transporting)
EC:7.4.2.2	EnzymeClass	7.4.2.2	ABC-type nonpolar-amino-acid transporter
EC:7.6.2.3	EnzymeClass	7.6.2.3	ABC-type glutathione-S-conjugate transporter
EC:1.1.2.-	EnzymeClass	1.1.2.-	With a cytochrome as acceptor
EC:1.1.2.5	EnzymeClass	1.1.2.5	D-lactate dehydrogenase (cytochrome c-553)
EC:1.1.3.19	EnzymeClass	1.1.3.19	4-hydroxymandelate oxidase (decarboxylating)
EC:1.1.5.3	EnzymeClass	1.1.5.3	glycerol-3-phosphate dehydrogenase
EC:1.1.5.4	EnzymeClass	1.1.5.4	malate dehydrogenase (quinone)
EC:1.1.99.7	EnzymeClass	1.1.99.7	lactate---malate transhydrogenase
EC:1.1.99.36	EnzymeClass	1.1.99.36	alcohol dehydrogenase (nicotinoprotein)
EC:1.1.1.20	EnzymeClass	1.1.1.20	glucuronolactone reductase
EC:1.1.1.39	EnzymeClass	1.1.1.39	malate dehydrogenase (decarboxylating)
EC:1.1.1.58	EnzymeClass	1.1.1.58	tagaturonate reductase
EC:1.1.1.103	EnzymeClass	1.1.1.103	L-threonine 3-dehydrogenase
EC:1.1.1.123	EnzymeClass	1.1.1.123	sorbose 5-dehydrogenase (NADP+)
EC:1.1.1.136	EnzymeClass	1.1.1.136	UDP-N-acetylglucosamine 6-dehydrogenase
EC:1.1.1.178	EnzymeClass	1.1.1.178	3-hydroxy-2-methylbutyryl-CoA dehydrogenase
EC:1.1.1.186	EnzymeClass	1.1.1.186	dTDP-galactose 6-dehydrogenase
EC:1.1.1.232	EnzymeClass	1.1.1.232	15-hydroxyicosatetraenoate dehydrogenase
EC:1.1.1.310	EnzymeClass	1.1.1.310	(S)-sulfolactate dehydrogenase
EC:1.1.1.316	EnzymeClass	1.1.1.316	L-galactose 1-dehydrogenase
EC:1.1.1.322	EnzymeClass	1.1.1.322	(-)-endo-fenchol dehydrogenase
EC:1.1.1.371	EnzymeClass	1.1.1.371	scyllo-inositol 2-dehydrogenase (NADP+)
EC:1.1.1.413	EnzymeClass	1.1.1.413	A-factor type gamma-butyrolactone 1'-reductase (1S-forming)
EC:1.2.1.17	EnzymeClass	1.2.1.17	glyoxylate dehydrogenase (acylating)
EC:1.2.1.19	EnzymeClass	1.2.1.19	aminobutyraldehyde dehydrogenase
EC:1.2.1.65	EnzymeClass	1.2.1.65	salicylaldehyde dehydrogenase
EC:1.2.1.79	EnzymeClass	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
EC:1.2.1.92	EnzymeClass	1.2.1.92	3,6-anhydro-alpha-L-galactose dehydrogenase
EC:1.3.1.45	EnzymeClass	1.3.1.45	2'-hydroxyisoflavone reductase
EC:1.3.7.4	EnzymeClass	1.3.7.4	phytochromobilin:ferredoxin oxidoreductase
EC:1.3.99.38	EnzymeClass	1.3.99.38	menaquinone-9 beta-reductase
EC:1.5.1.26	EnzymeClass	1.5.1.26	beta-alanopine dehydrogenase
EC:1.5.3.13	EnzymeClass	1.5.3.13	N1-acetylpolyamine oxidase
EC:1.5.3.18	EnzymeClass	1.5.3.18	L-saccharopine oxidase
EC:1.5.99.2	EnzymeClass	1.5.99.2	dimethylglycine dehydrogenase
EC:1.5.99.5	EnzymeClass	1.5.99.5	methylglutamate dehydrogenase
EC:1.5.99.8	EnzymeClass	1.5.99.8	proline dehydrogenase
EC:1.6.6.9	EnzymeClass	1.6.6.9	trimethylamine-N-oxide reductase
EC:1.7.1.-	EnzymeClass	1.7.1.-	With NAD<small><sup>+</sup></small> or NADP<small><sup>+</sup></small> as acceptor
EC:1.7.1.5	EnzymeClass	1.7.1.5	hyponitrite reductase
EC:1.7.1.11	EnzymeClass	1.7.1.11	4-(dimethylamino)phenylazoxybenzene reductase
EC:1.7.3.-	EnzymeClass	1.7.3.-	With oxygen as acceptor
EC:1.7.3.6	EnzymeClass	1.7.3.6	hydroxylamine oxidase (cytochrome)
EC:1.7.99.4	EnzymeClass	1.7.99.4	nitrate reductase
EC:1.8.1.14	EnzymeClass	1.8.1.14	CoA-disulfide reductase
EC:1.8.1.16	EnzymeClass	1.8.1.16	glutathione amide reductase
EC:1.8.4.2	EnzymeClass	1.8.4.2	protein-disulfide reductase (glutathione)
EC:1.8.4.6	EnzymeClass	1.8.4.6	protein-methionine-S-oxide reductase
EC:1.9.98.1	EnzymeClass	1.9.98.1	iron---cytochrome-c reductase
EC:1.10.5.-	EnzymeClass	1.10.5.-	With a quinone or related compound as acceptor
EC:1.11.1.8	EnzymeClass	1.11.1.8	iodide peroxidase
EC:1.11.2.5	EnzymeClass	1.11.2.5	3-methyl-L-tyrosine peroxygenase
EC:1.12.1.2	EnzymeClass	1.12.1.2	hydrogen dehydrogenase
EC:1.12.7.-	EnzymeClass	1.12.7.-	With an iron-sulfur protein as acceptor
EC:1.12.98.4	EnzymeClass	1.12.98.4	sulfhydrogenase
EC:1.13.11.1	EnzymeClass	1.13.11.1	catechol 1,2-dioxygenase
EC:1.13.11.18	EnzymeClass	1.13.11.18	persulfide dioxygenase
EC:1.13.11.27	EnzymeClass	1.13.11.27	4-hydroxyphenylpyruvate dioxygenase
EC:1.13.11.29	EnzymeClass	1.13.11.29	stizolobate synthase
EC:1.13.11.36	EnzymeClass	1.13.11.36	chloridazon-catechol dioxygenase
EC:1.13.11.46	EnzymeClass	1.13.11.46	4-hydroxymandelate synthase
EC:1.13.11.51	EnzymeClass	1.13.11.51	9-cis-epoxycarotenoid dioxygenase
EC:1.13.12.-	EnzymeClass	1.13.12.-	With incorporation of one atom of oxygen (internal monooxygenases or internal mixed-function oxidases)
EC:1.13.12.24	EnzymeClass	1.13.12.24	calcium-regulated photoprotein
EC:1.14.11.13	EnzymeClass	1.14.11.13	gibberellin 2beta-dioxygenase
EC:1.14.11.18	EnzymeClass	1.14.11.18	phytanoyl-CoA dioxygenase
EC:1.14.11.52	EnzymeClass	1.14.11.52	validamycin A dioxygenase
EC:1.14.12.13	EnzymeClass	1.14.12.13	2-halobenzoate 1,2-dioxygenase
EC:1.14.13.19	EnzymeClass	1.14.13.19	taxifolin 8-monooxygenase
EC:1.14.13.24	EnzymeClass	1.14.13.24	3-hydroxybenzoate 6-monooxygenase
EC:1.14.13.50	EnzymeClass	1.14.13.50	pentachlorophenol monooxygenase
EC:1.14.13.51	EnzymeClass	1.14.13.51	6-oxocineole dehydrogenase
EC:1.14.13.58	EnzymeClass	1.14.13.58	benzoyl-CoA 3-monooxygenase
EC:1.14.13.71	EnzymeClass	1.14.13.71	N-methylcoclaurine 3'-monooxygenase
EC:1.14.13.99	EnzymeClass	1.14.13.99	24-hydroxycholesterol 7alpha-hydroxylase
EC:1.14.13.230	EnzymeClass	1.14.13.230	butane monooxygenase (soluble)
EC:1.14.14.1	EnzymeClass	1.14.14.1	unspecific monooxygenase
EC:1.14.14.48	EnzymeClass	1.14.14.48	jasmonoyl-L-amino acid 12-hydroxylase
EC:1.14.14.88	EnzymeClass	1.14.14.88	isoflavone 3'-hydroxylase
EC:1.14.14.98	EnzymeClass	1.14.14.98	protopine 6-monooxygenase
EC:1.14.14.116	EnzymeClass	1.14.14.116	averantin hydroxylase
EC:1.14.14.151	EnzymeClass	1.14.14.151	premnaspirodiene oxygenase
EC:1.14.14.155	EnzymeClass	1.14.14.155	3,6-diketocamphane 1,2-monooxygenase
EC:1.14.15.11	EnzymeClass	1.14.15.11	pentalenic acid synthase
EC:1.14.15.19	EnzymeClass	1.14.15.19	C-19 steroid 1alpha-hydroxylase
EC:1.14.19.51	EnzymeClass	1.14.19.51	(S)-corytuberine synthase
EC:1.14.19.53	EnzymeClass	1.14.19.53	all-trans-retinol 3,4-desaturase
EC:1.14.20.3	EnzymeClass	1.14.20.3	(5R)-carbapenem-3-carboxylate synthase
EC:1.14.99.27	EnzymeClass	1.14.99.27	juglone 3-monooxygenase
EC:1.14.99.49	EnzymeClass	1.14.99.49	2-hydroxy-5-methyl-1-naphthoate 7-hydroxylase
EC:1.16.98.1	EnzymeClass	1.16.98.1	iron:rusticyanin reductase
EC:1.16.9.1	EnzymeClass	1.16.9.1	iron:rusticyanin reductase
EC:1.17.4.-	EnzymeClass	1.17.4.-	With a disulfide as acceptor
EC:1.17.99.3	EnzymeClass	1.17.99.3	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase
EC:1.18.6.2	EnzymeClass	1.18.6.2	vanadium-dependent nitrogenase
EC:1.19.6.-	EnzymeClass	1.19.6.-	With dinitrogen as acceptor
EC:1.97.1.9	EnzymeClass	1.97.1.9	selenate reductase
EC:1.22.1.-	EnzymeClass	1.22.1.-	With NAD<small><sup>+</sup></small> or NADP<small><sup>+</sup></small> as acceptor
EC:2.6.1.3	EnzymeClass	2.6.1.3	cysteine transaminase
EC:2.6.1.7	EnzymeClass	2.6.1.7	kynurenine---oxoglutarate transaminase
EC:2.6.1.37	EnzymeClass	2.6.1.37	2-aminoethylphosphonate---pyruvate transaminase
EC:2.6.1.42	EnzymeClass	2.6.1.42	branched-chain-amino-acid transaminase
EC:2.6.1.92	EnzymeClass	2.6.1.92	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
EC:2.1.1.3	EnzymeClass	2.1.1.3	thetin---homocysteine S-methyltransferase
EC:2.1.1.6	EnzymeClass	2.1.1.6	catechol O-methyltransferase
EC:2.1.1.39	EnzymeClass	2.1.1.39	inositol 3-methyltransferase
EC:2.1.1.42	EnzymeClass	2.1.1.42	flavone 3'-O-methyltransferase
EC:2.1.1.75	EnzymeClass	2.1.1.75	apigenin 4'-O-methyltransferase
EC:2.1.1.100	EnzymeClass	2.1.1.100	protein-S-isoprenylcysteine O-methyltransferase
EC:2.1.1.124	EnzymeClass	2.1.1.124	[cytochrome c]-arginine N-methyltransferase
EC:2.1.1.149	EnzymeClass	2.1.1.149	myricetin O-methyltransferase
EC:2.1.1.171	EnzymeClass	2.1.1.171	16S rRNA (guanine966-N2)-methyltransferase
EC:2.1.1.210	EnzymeClass	2.1.1.210	demethylspheroidene O-methyltransferase
EC:2.1.1.282	EnzymeClass	2.1.1.282	tRNAPhe 7-[(3-amino-3-carboxypropyl)-4-demethylwyosine37-N4]-methyltransferase
EC:2.1.1.289	EnzymeClass	2.1.1.289	cobalt-precorrin-7 (C5)-methyltransferase
EC:2.1.1.291	EnzymeClass	2.1.1.291	(R,S)-reticuline 7-O-methyltransferase
EC:2.1.1.348	EnzymeClass	2.1.1.348	mRNA m6A methyltransferase
EC:2.1.2.8	EnzymeClass	2.1.2.8	deoxycytidylate 5-hydroxymethyltransferase
EC:2.1.3.1	EnzymeClass	2.1.3.1	methylmalonyl-CoA carboxytransferase
EC:2.1.4.1	EnzymeClass	2.1.4.1	glycine amidinotransferase
EC:2.3.-.-	EnzymeClass	2.3.-.-	Acyltransferases
EC:2.3.1.16	EnzymeClass	2.3.1.16	acetyl-CoA C-acyltransferase
EC:2.3.1.33	EnzymeClass	2.3.1.33	histidine N-acetyltransferase
EC:2.3.1.37	EnzymeClass	2.3.1.37	5-aminolevulinate synthase
EC:2.3.1.47	EnzymeClass	2.3.1.47	8-amino-7-oxononanoate synthase
EC:2.3.1.156	EnzymeClass	2.3.1.156	phloroisovalerophenone synthase
EC:2.3.1.182	EnzymeClass	2.3.1.182	(R)-citramalate synthase
EC:2.3.1.202	EnzymeClass	2.3.1.202	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
EC:2.3.1.208	EnzymeClass	2.3.1.208	4-hydroxycoumarin synthase
EC:2.3.1.224	EnzymeClass	2.3.1.224	acetyl-CoA-benzylalcohol acetyltransferase
EC:2.3.1.237	EnzymeClass	2.3.1.237	neocarzinostatin naphthoate synthase
EC:2.3.1.255	EnzymeClass	2.3.1.255	N-terminal amino-acid Nalpha-acetyltransferase NatA
EC:2.3.1.262	EnzymeClass	2.3.1.262	anthraniloyl-CoA anthraniloyltransferase
EC:2.3.2.-	EnzymeClass	2.3.2.-	Aminoacyltransferases
EC:2.3.2.22	EnzymeClass	2.3.2.22	cyclo(L-leucyl-L-leucyl) synthase
EC:2.3.2.26	EnzymeClass	2.3.2.26	HECT-type E3 ubiquitin transferase
EC:2.4.1.4	EnzymeClass	2.4.1.4	amylosucrase
EC:2.4.1.20	EnzymeClass	2.4.1.20	cellobiose phosphorylase
EC:2.4.1.29	EnzymeClass	2.4.1.29	cellulose synthase (GDP-forming)
EC:2.4.1.63	EnzymeClass	2.4.1.63	linamarin synthase
EC:2.4.1.69	EnzymeClass	2.4.1.69	type 1 galactoside alpha-(1,2)-fucosyltransferase
EC:2.4.1.71	EnzymeClass	2.4.1.71	arylamine glucosyltransferase
EC:2.4.1.101	EnzymeClass	2.4.1.101	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
EC:2.4.1.121	EnzymeClass	2.4.1.121	indole-3-acetate beta-glucosyltransferase
EC:2.4.1.155	EnzymeClass	2.4.1.155	alpha-1,6-mannosyl-glycoprotein 6-beta-N-acetylglucosaminyltransferase
EC:2.4.1.156	EnzymeClass	2.4.1.156	indolylacetyl-myo-inositol galactosyltransferase
EC:2.4.1.202	EnzymeClass	2.4.1.202	2,4-dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one 2-D-glucosyltransferase
EC:2.4.1.214	EnzymeClass	2.4.1.214	glycoprotein 3-alpha-L-fucosyltransferase
EC:2.4.1.215	EnzymeClass	2.4.1.215	cis-zeatin O-beta-D-glucosyltransferase
EC:2.4.1.316	EnzymeClass	2.4.1.316	tylactone mycaminosyltransferase
EC:2.4.2.6	EnzymeClass	2.4.2.6	nucleoside deoxyribosyltransferase
EC:2.4.2.31	EnzymeClass	2.4.2.31	NAD+---protein-arginine ADP-ribosyltransferase
EC:2.4.99.16	EnzymeClass	2.4.99.16	starch synthase (maltosyl-transferring)
EC:2.5.1.11	EnzymeClass	2.5.1.11	trans-octaprenyltranstransferase
EC:2.5.1.118	EnzymeClass	2.5.1.118	beta-(isoxazolin-5-on-2-yl)-L-alanine synthase
EC:2.5.1.126	EnzymeClass	2.5.1.126	norspermine synthase
EC:2.5.1.132	EnzymeClass	2.5.1.132	3-deoxy-D-glycero-D-galacto-nonulopyranosonate 9-phosphate synthase
EC:2.5.1.135	EnzymeClass	2.5.1.135	validamine 7-phosphate valienyltransferase
EC:2.7.1.1	EnzymeClass	2.7.1.1	hexokinase
EC:2.7.1.22	EnzymeClass	2.7.1.22	ribosylnicotinamide kinase
EC:2.7.1.44	EnzymeClass	2.7.1.44	galacturonokinase
EC:2.7.1.50	EnzymeClass	2.7.1.50	hydroxyethylthiazole kinase
EC:2.7.1.83	EnzymeClass	2.7.1.83	pseudouridine kinase
EC:2.7.1.94	EnzymeClass	2.7.1.94	acylglycerol kinase
EC:2.7.1.100	EnzymeClass	2.7.1.100	S-methyl-5-thioribose kinase
EC:2.7.1.101	EnzymeClass	2.7.1.101	tagatose kinase
EC:2.7.2.-	EnzymeClass	2.7.2.-	Phosphotransferases with a carboxy group as acceptor
EC:2.7.2.13	EnzymeClass	2.7.2.13	glutamate 1-kinase
EC:2.7.7.-	EnzymeClass	2.7.7.-	Nucleotidyltransferases
EC:2.7.7.3	EnzymeClass	2.7.7.3	pantetheine-phosphate adenylyltransferase
EC:2.7.7.30	EnzymeClass	2.7.7.30	fucose-1-phosphate guanylyltransferase
EC:2.7.7.79	EnzymeClass	2.7.7.79	tRNAHis guanylyltransferase
EC:2.7.8.5	EnzymeClass	2.7.8.5	CDP-diacylglycerol---glycerol-3-phosphate 1-phosphatidyltransferase
EC:2.7.8.18	EnzymeClass	2.7.8.18	UDP-galactose---UDP-N-acetylglucosamine galactose phosphotransferase
EC:2.7.9.3	EnzymeClass	2.7.9.3	selenide, water dikinase
EC:2.7.11.23	EnzymeClass	2.7.11.23	[RNA-polymerase]-subunit kinase
EC:2.7.11.31	EnzymeClass	2.7.11.31	[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase
EC:2.8.4.1	EnzymeClass	2.8.4.1	coenzyme-B sulfoethylthiotransferase
EC:3.1.1.-	EnzymeClass	3.1.1.-	Carboxylic-ester hydrolases
EC:3.1.1.26	EnzymeClass	3.1.1.26	galactolipase
EC:3.1.1.33	EnzymeClass	3.1.1.33	6-acetylglucose deacetylase
EC:3.1.1.34	EnzymeClass	3.1.1.34	lipoprotein lipase
