id:ID	:LABEL	label	biotype	description	source	source2
ENSG00000060762	Gene	MPC1	protein_coding	mitochondrial pyruvate carrier 1 [Source:HGNC Symbol;Acc:HGNC:21606]	ensembl	ensembl_havana
ENSG00000088756	Gene	ARHGAP28	protein_coding	Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509]	ensembl	ensembl_havana
ENSG00000161526	Gene	SAP30BP	protein_coding	SAP30 binding protein [Source:HGNC Symbol;Acc:HGNC:30785]	ensembl	ensembl_havana
ENSG00000136378	Gene	ADAMTS7	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223]	ensembl	ensembl_havana
ENSG00000104419	Gene	NDRG1	protein_coding	N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]	ensembl	ensembl_havana
ENSG00000198695	Gene	<null>	protein_coding	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]	ensembl	insdc
ENSG00000033011	Gene	ALG1	protein_coding	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]	ensembl	ensembl_havana
ENSG00000130529	Gene	TRPM4	protein_coding	transient receptor potential cation channel subfamily M member 4 [Source:HGNC Symbol;Acc:HGNC:17993]	ensembl	ensembl_havana
ENSG00000166006	Gene	KCNC2	protein_coding	potassium voltage-gated channel subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:6234]	ensembl	ensembl_havana
ENSG00000179588	Gene	ZFPM1	protein_coding	zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]	ensembl	ensembl_havana
ENSG00000211456	Gene	SACM1L	protein_coding	SAC1 like phosphatidylinositide phosphatase [Source:HGNC Symbol;Acc:HGNC:17059]	ensembl	ensembl_havana
ENSG00000100297	Gene	MCM5	protein_coding	minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948]	ensembl	ensembl_havana
ENSG00000127989	Gene	MTERF1	protein_coding	mitochondrial transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:21463]	ensembl	ensembl_havana
ENSG00000168148	Gene	HIST3H3	protein_coding	histone cluster 3 H3 [Source:HGNC Symbol;Acc:HGNC:4778]	ensembl	ensembl_havana
ENSG00000198835	Gene	GJC2	protein_coding	gap junction protein gamma 2 [Source:HGNC Symbol;Acc:HGNC:17494]	ensembl	ensembl_havana
ENSG00000110237	Gene	ARHGEF17	protein_coding	Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726]	ensembl	ensembl_havana
ENSG00000204936	Gene	CD177	protein_coding	CD177 molecule [Source:HGNC Symbol;Acc:HGNC:30072]	ensembl	ensembl_havana
ENSG00000150753	Gene	CCT5	protein_coding	chaperonin containing TCP1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:1618]	ensembl	ensembl_havana
ENSG00000143549	Gene	TPM3	protein_coding	tropomyosin 3 [Source:HGNC Symbol;Acc:HGNC:12012]	ensembl	ensembl_havana
ENSG00000073417	Gene	PDE8A	protein_coding	phosphodiesterase 8A [Source:HGNC Symbol;Acc:HGNC:8793]	ensembl	ensembl_havana
ENSG00000226288	Gene	OR52I2	protein_coding	olfactory receptor family 52 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15221]	ensembl	ensembl_havana
ENSG00000136231	Gene	IGF2BP3	protein_coding	insulin like growth factor 2 mRNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:28868]	ensembl	ensembl_havana
ENSG00000073921	Gene	PICALM	protein_coding	phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514]	ensembl	ensembl_havana
ENSG00000167580	Gene	AQP2	protein_coding	aquaporin 2 [Source:HGNC Symbol;Acc:HGNC:634]	ensembl	ensembl_havana
ENSG00000135372	Gene	NAT10	protein_coding	N-acetyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:29830]	ensembl	ensembl_havana
ENSG00000178372	Gene	CALML5	protein_coding	calmodulin like 5 [Source:HGNC Symbol;Acc:HGNC:18180]	ensembl	ensembl_havana
ENSG00000188782	Gene	CATSPER4	protein_coding	cation channel sperm associated 4 [Source:HGNC Symbol;Acc:HGNC:23220]	ensembl	ensembl_havana
ENSG00000187676	Gene	B3GLCT	protein_coding	beta 3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20207]	ensembl	ensembl_havana
ENSG00000145782	Gene	ATG12	protein_coding	autophagy related 12 [Source:HGNC Symbol;Acc:HGNC:588]	ensembl	ensembl_havana
ENSG00000189058	Gene	APOD	protein_coding	apolipoprotein D [Source:HGNC Symbol;Acc:HGNC:612]	ensembl	ensembl_havana
ENSG00000162975	Gene	KCNF1	protein_coding	potassium voltage-gated channel modifier subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:6246]	ensembl	ensembl_havana
ENSG00000100197	Gene	CYP2D6	protein_coding	cytochrome P450 family 2 subfamily D member 6 [Source:HGNC Symbol;Acc:HGNC:2625]	ensembl	ensembl_havana
ENSG00000103319	Gene	EEF2K	protein_coding	eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]	ensembl	ensembl_havana
ENSG00000079385	Gene	CEACAM1	protein_coding	carcinoembryonic antigen related cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814]	ensembl	ensembl_havana
ENSG00000067167	Gene	TRAM1	protein_coding	translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568]	ensembl	ensembl_havana
ENSG00000172154	Gene	OR8I2	protein_coding	olfactory receptor family 8 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15310]	ensembl	ensembl_havana
ENSG00000090520	Gene	DNAJB11	protein_coding	DnaJ heat shock protein family (Hsp40) member B11 [Source:HGNC Symbol;Acc:HGNC:14889]	ensembl	ensembl_havana
ENSG00000186912	Gene	P2RY4	protein_coding	pyrimidinergic receptor P2Y4 [Source:HGNC Symbol;Acc:HGNC:8542]	ensembl	ensembl_havana
ENSG00000196171	Gene	OR6K2	protein_coding	olfactory receptor family 6 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15029]	ensembl	ensembl_havana
ENSG00000169692	Gene	AGPAT2	protein_coding	1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]	ensembl	ensembl_havana
ENSG00000188419	Gene	CHM	protein_coding	CHM, Rab escort protein 1 [Source:HGNC Symbol;Acc:HGNC:1940]	ensembl	ensembl_havana
ENSG00000162267	Gene	ITIH3	protein_coding	inter-alpha-trypsin inhibitor heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:6168]	ensembl	ensembl_havana
ENSG00000186205	Gene	MARC1	protein_coding	mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:HGNC:26189]	ensembl	ensembl_havana
ENSG00000197646	Gene	PDCD1LG2	protein_coding	programmed cell death 1 ligand 2 [Source:HGNC Symbol;Acc:HGNC:18731]	ensembl	ensembl_havana
ENSG00000162623	Gene	TYW3	protein_coding	tRNA-yW synthesizing protein 3 homolog [Source:HGNC Symbol;Acc:HGNC:24757]	ensembl	ensembl_havana
ENSG00000278693	Gene	ASB2	protein_coding	ankyrin repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:16012]	ensembl	ensembl_havana
ENSG00000123612	Gene	ACVR1C	protein_coding	activin A receptor type 1C [Source:HGNC Symbol;Acc:HGNC:18123]	ensembl	ensembl_havana
ENSG00000132510	Gene	KDM6B	protein_coding	lysine demethylase 6B [Source:HGNC Symbol;Acc:HGNC:29012]	ensembl	ensembl_havana
ENSG00000198178	Gene	CLEC4C	protein_coding	C-type lectin domain family 4 member C [Source:HGNC Symbol;Acc:HGNC:13258]	ensembl	ensembl_havana
ENSG00000111716	Gene	LDHB	protein_coding	lactate dehydrogenase B [Source:HGNC Symbol;Acc:HGNC:6541]	ensembl	ensembl_havana
ENSG00000274870	Gene	OR2T4	protein_coding	olfactory receptor family 2 subfamily T member 4 [Source:HGNC Symbol;Acc:HGNC:15016]	ensembl	ensembl_havana
ENSG00000229408	Gene	OR2H1	protein_coding	olfactory receptor family 2 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:8252]	ensembl	ensembl_havana
ENSG00000169327	Gene	OR5AU1	protein_coding	olfactory receptor family 5 subfamily AU member 1 [Source:HGNC Symbol;Acc:HGNC:15362]	ensembl	ensembl_havana
ENSG00000100296	Gene	THOC5	protein_coding	THO complex 5 [Source:HGNC Symbol;Acc:HGNC:19074]	ensembl	ensembl_havana
ENSG00000113269	Gene	RNF130	protein_coding	ring finger protein 130 [Source:HGNC Symbol;Acc:HGNC:18280]	ensembl	ensembl_havana
ENSG00000184374	Gene	COLEC10	protein_coding	collectin subfamily member 10 [Source:HGNC Symbol;Acc:HGNC:2220]	ensembl	ensembl_havana
ENSG00000156535	Gene	CD109	protein_coding	CD109 molecule [Source:HGNC Symbol;Acc:HGNC:21685]	ensembl	ensembl_havana
ENSG00000165175	Gene	MID1IP1	protein_coding	MID1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20715]	ensembl	ensembl_havana
ENSG00000138081	Gene	FBXO11	protein_coding	F-box protein 11 [Source:HGNC Symbol;Acc:HGNC:13590]	ensembl	ensembl_havana
ENSG00000120436	Gene	GPR31	protein_coding	G protein-coupled receptor 31 [Source:HGNC Symbol;Acc:HGNC:4486]	ensembl	ensembl_havana
ENSG00000154813	Gene	DPH3	protein_coding	diphthamide biosynthesis 3 [Source:HGNC Symbol;Acc:HGNC:27717]	ensembl	ensembl_havana
ENSG00000206437	Gene	LTB	protein_coding	lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]	ensembl	ensembl_havana
ENSG00000092108	Gene	SCFD1	protein_coding	sec1 family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20726]	ensembl	ensembl_havana
ENSG00000248099	Gene	INSL3	protein_coding	insulin like 3 [Source:HGNC Symbol;Acc:HGNC:6086]	ensembl	ensembl_havana
ENSG00000215545	Gene	DEFB116	protein_coding	defensin beta 116 [Source:HGNC Symbol;Acc:HGNC:18097]	ensembl	ensembl_havana
ENSG00000217930	Gene	PAM16	protein_coding	presequence translocase associated motor 16 [Source:HGNC Symbol;Acc:HGNC:29679]	ensembl	ensembl_havana
ENSG00000211895	Gene	IGHA1	IG_C_gene	immunoglobulin heavy constant alpha 1 [Source:HGNC Symbol;Acc:HGNC:5478]	ensembl	havana
ENSG00000141337	Gene	ARSG	protein_coding	arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]	ensembl	ensembl_havana
ENSG00000015413	Gene	DPEP1	protein_coding	dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]	ensembl	ensembl_havana
ENSG00000090013	Gene	BLVRB	protein_coding	biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063]	ensembl	ensembl_havana
ENSG00000115607	Gene	IL18RAP	protein_coding	interleukin 18 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:5989]	ensembl	ensembl_havana
ENSG00000275914	Gene	KIR2DL2	protein_coding	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6330]	ensembl	havana
ENSG00000186868	Gene	MAPT	protein_coding	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]	ensembl	ensembl_havana
ENSG00000183032	Gene	SLC25A21	protein_coding	solute carrier family 25 member 21 [Source:HGNC Symbol;Acc:HGNC:14411]	ensembl	havana
ENSG00000258817	Gene	OR4C13	protein_coding	olfactory receptor family 4 subfamily C member 13 [Source:HGNC Symbol;Acc:HGNC:15169]	ensembl	ensembl_havana
ENSG00000254466	Gene	OR4D10	protein_coding	olfactory receptor family 4 subfamily D member 10 [Source:HGNC Symbol;Acc:HGNC:15173]	ensembl	havana
ENSG00000255582	Gene	OR10G2	protein_coding	olfactory receptor family 10 subfamily G member 2 [Source:HGNC Symbol;Acc:HGNC:8170]	ensembl	ensembl_havana
ENSG00000160460	Gene	SPTBN4	protein_coding	spectrin beta, non-erythrocytic 4 [Source:HGNC Symbol;Acc:HGNC:14896]	ensembl	ensembl_havana
ENSG00000178586	Gene	OR6B3	protein_coding	olfactory receptor family 6 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:15042]	ensembl	ensembl_havana
ENSG00000033867	Gene	SLC4A7	protein_coding	solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033]	ensembl	ensembl_havana
ENSG00000075218	Gene	GTSE1	protein_coding	G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]	ensembl	ensembl_havana
ENSG00000165283	Gene	STOML2	protein_coding	stomatin like 2 [Source:HGNC Symbol;Acc:HGNC:14559]	ensembl	ensembl_havana
ENSG00000116525	Gene	TRIM62	protein_coding	tripartite motif containing 62 [Source:HGNC Symbol;Acc:HGNC:25574]	ensembl	ensembl_havana
ENSG00000115705	Gene	TPO	protein_coding	thyroid peroxidase [Source:HGNC Symbol;Acc:HGNC:12015]	ensembl	ensembl_havana
ENSG00000281244	Gene	ADAMTS13	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 13 [Source:HGNC Symbol;Acc:HGNC:1366]	ensembl	ensembl_havana
ENSG00000128872	Gene	TMOD2	protein_coding	tropomodulin 2 [Source:HGNC Symbol;Acc:HGNC:11872]	ensembl	ensembl_havana
ENSG00000169260	Gene	ZNF311	protein_coding	zinc finger protein 311 [Source:HGNC Symbol;Acc:HGNC:13847]	ensembl	ensembl_havana
ENSG00000143198	Gene	MGST3	protein_coding	microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]	ensembl	ensembl_havana
ENSG00000091664	Gene	SLC17A6	protein_coding	solute carrier family 17 member 6 [Source:HGNC Symbol;Acc:HGNC:16703]	ensembl	ensembl_havana
ENSG00000177674	Gene	AGTRAP	protein_coding	angiotensin II receptor associated protein [Source:HGNC Symbol;Acc:HGNC:13539]	ensembl	ensembl_havana
ENSG00000183640	Gene	KRTAP8-1	protein_coding	keratin associated protein 8-1 [Source:HGNC Symbol;Acc:HGNC:18935]	ensembl	ensembl_havana
ENSG00000231377	Gene	DHX16	protein_coding	DEAH-box helicase 16 [Source:HGNC Symbol;Acc:HGNC:2739]	ensembl	ensembl_havana
ENSG00000136235	Gene	GPNMB	protein_coding	glycoprotein nmb [Source:HGNC Symbol;Acc:HGNC:4462]	ensembl	ensembl_havana
ENSG00000184719	Gene	RNLS	protein_coding	renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]	ensembl	ensembl_havana
ENSG00000276887	Gene	TTYH1	protein_coding	tweety family member 1 [Source:HGNC Symbol;Acc:HGNC:13476]	ensembl	ensembl_havana
ENSG00000154305	Gene	MIA3	protein_coding	MIA family member 3, ER export factor [Source:HGNC Symbol;Acc:HGNC:24008]	ensembl	ensembl_havana
ENSG00000167850	Gene	CD300C	protein_coding	CD300c molecule [Source:HGNC Symbol;Acc:HGNC:19320]	ensembl	ensembl_havana
ENSG00000101871	Gene	MID1	protein_coding	midline 1 [Source:HGNC Symbol;Acc:HGNC:7095]	ensembl	ensembl_havana
ENSG00000175264	Gene	CHST1	protein_coding	carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	ensembl	ensembl_havana
ENSG00000007866	Gene	TEAD3	protein_coding	TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]	ensembl	ensembl_havana
ENSG00000105501	Gene	SIGLEC5	protein_coding	sialic acid binding Ig like lectin 5 [Source:HGNC Symbol;Acc:HGNC:10874]	ensembl	havana
ENSG00000130021	Gene	PUDP	protein_coding	pseudouridine 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:16818]	ensembl	ensembl_havana
ENSG00000283859	Gene	NLGN2	protein_coding	neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]	ensembl	ensembl_havana
ENSG00000263101	Gene	KRTAP3-3	protein_coding	keratin associated protein 3-3 [Source:HGNC Symbol;Acc:HGNC:18890]	ensembl	ensembl_havana
ENSG00000006025	Gene	OSBPL7	protein_coding	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]	ensembl	ensembl_havana
ENSG00000078043	Gene	PIAS2	protein_coding	protein inhibitor of activated STAT 2 [Source:HGNC Symbol;Acc:HGNC:17311]	ensembl	ensembl_havana
ENSG00000205726	Gene	ITSN1	protein_coding	intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]	ensembl	ensembl_havana
ENSG00000154007	Gene	ASB17	protein_coding	ankyrin repeat and SOCS box containing 17 [Source:HGNC Symbol;Acc:HGNC:19769]	ensembl	ensembl_havana
ENSG00000173041	Gene	ZNF680	protein_coding	zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897]	ensembl	ensembl_havana
ENSG00000137312	Gene	FLOT1	protein_coding	flotillin 1 [Source:HGNC Symbol;Acc:HGNC:3757]	ensembl	ensembl_havana
ENSG00000174238	Gene	PITPNA	protein_coding	phosphatidylinositol transfer protein alpha [Source:HGNC Symbol;Acc:HGNC:9001]	ensembl	ensembl_havana
ENSG00000241839	Gene	PLEKHO2	protein_coding	pleckstrin homology domain containing O2 [Source:HGNC Symbol;Acc:HGNC:30026]	ensembl	ensembl_havana
ENSG00000069188	Gene	SDK2	protein_coding	sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]	ensembl	ensembl_havana
ENSG00000275525	Gene	LILRA1	protein_coding	leukocyte immunoglobulin like receptor A1 [Source:HGNC Symbol;Acc:HGNC:6602]	ensembl	ensembl_havana
ENSG00000149474	Gene	CSRP2BP	protein_coding	lysine acetyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:15904]	ensembl	ensembl_havana
ENSG00000117592	Gene	PRDX6	protein_coding	peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]	ensembl	ensembl_havana
ENSG00000132600	Gene	PRMT7	protein_coding	protein arginine methyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:25557]	ensembl	ensembl_havana
ENSG00000132622	Gene	HSPA12B	protein_coding	heat shock protein family A (Hsp70) member 12B [Source:HGNC Symbol;Acc:HGNC:16193]	ensembl	ensembl_havana
ENSG00000164161	Gene	HHIP	protein_coding	hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]	ensembl	ensembl_havana
ENSG00000137204	Gene	SLC22A7	protein_coding	solute carrier family 22 member 7 [Source:HGNC Symbol;Acc:HGNC:10971]	ensembl	ensembl_havana
ENSG00000081923	Gene	ATP8B1	protein_coding	ATPase phospholipid transporting 8B1 [Source:HGNC Symbol;Acc:HGNC:3706]	ensembl	havana
ENSG00000101974	Gene	ATP11C	protein_coding	ATPase phospholipid transporting 11C [Source:HGNC Symbol;Acc:HGNC:13554]	ensembl	ensembl_havana
ENSG00000196535	Gene	MYO18A	protein_coding	myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]	ensembl	ensembl_havana
ENSG00000138443	Gene	ABI2	protein_coding	abl interactor 2 [Source:HGNC Symbol;Acc:HGNC:24011]	ensembl	ensembl_havana
ENSG00000184752	Gene	NDUFA12	protein_coding	NADH:ubiquinone oxidoreductase subunit A12 [Source:HGNC Symbol;Acc:HGNC:23987]	ensembl	ensembl_havana
ENSG00000047579	Gene	DTNBP1	protein_coding	dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]	ensembl	ensembl_havana
ENSG00000105707	Gene	HPN	protein_coding	hepsin [Source:HGNC Symbol;Acc:HGNC:5155]	ensembl	ensembl_havana
ENSG00000226171	Gene	DHX16	protein_coding	DEAH-box helicase 16 [Source:HGNC Symbol;Acc:HGNC:2739]	ensembl	ensembl_havana
ENSG00000165810	Gene	BTNL9	protein_coding	butyrophilin like 9 [Source:HGNC Symbol;Acc:HGNC:24176]	ensembl	ensembl_havana
ENSG00000235302	Gene	LY6G6D	protein_coding	lymphocyte antigen 6 family member G6D [Source:HGNC Symbol;Acc:HGNC:13935]	ensembl	ensembl_havana
ENSG00000126247	Gene	CAPNS1	protein_coding	calpain small subunit 1 [Source:HGNC Symbol;Acc:HGNC:1481]	ensembl	ensembl_havana
ENSG00000069956	Gene	MAPK6	protein_coding	mitogen-activated protein kinase 6 [Source:HGNC Symbol;Acc:HGNC:6879]	ensembl	ensembl_havana
ENSG00000164756	Gene	SLC30A8	protein_coding	solute carrier family 30 member 8 [Source:HGNC Symbol;Acc:HGNC:20303]	ensembl	ensembl_havana
ENSG00000188379	Gene	IFNA2	protein_coding	interferon alpha 2 [Source:HGNC Symbol;Acc:HGNC:5423]	ensembl	ensembl_havana
ENSG00000132522	Gene	GPS2	protein_coding	G protein pathway suppressor 2 [Source:HGNC Symbol;Acc:HGNC:4550]	ensembl	ensembl_havana
ENSG00000104522	Gene	TSTA3	protein_coding	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]	ensembl	ensembl_havana
ENSG00000121053	Gene	EPX	protein_coding	eosinophil peroxidase [Source:HGNC Symbol;Acc:HGNC:3423]	ensembl	ensembl_havana
ENSG00000169344	Gene	UMOD	protein_coding	uromodulin [Source:HGNC Symbol;Acc:HGNC:12559]	ensembl	ensembl_havana
ENSG00000225993	Gene	LY6G6D	protein_coding	lymphocyte antigen 6 family member G6D [Source:HGNC Symbol;Acc:HGNC:13935]	ensembl	ensembl_havana
ENSG00000106069	Gene	CHN2	protein_coding	chimerin 2 [Source:HGNC Symbol;Acc:HGNC:1944]	ensembl	ensembl_havana
ENSG00000113494	Gene	PRLR	protein_coding	prolactin receptor [Source:HGNC Symbol;Acc:HGNC:9446]	ensembl	ensembl_havana
ENSG00000101890	Gene	GUCY2F	protein_coding	guanylate cyclase 2F, retinal [Source:HGNC Symbol;Acc:HGNC:4691]	ensembl	ensembl_havana
ENSG00000229328	Gene	OR2W1	protein_coding	olfactory receptor family 2 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:8281]	ensembl	ensembl_havana
ENSG00000021645	Gene	NRXN3	protein_coding	neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]	ensembl	ensembl_havana
ENSG00000124466	Gene	LYPD3	protein_coding	LY6/PLAUR domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24880]	ensembl	ensembl_havana
ENSG00000274488	Gene	LY6H	protein_coding	lymphocyte antigen 6 family member H [Source:HGNC Symbol;Acc:HGNC:6728]	ensembl	ensembl_havana
ENSG00000080618	Gene	CPB2	protein_coding	carboxypeptidase B2 [Source:HGNC Symbol;Acc:HGNC:2300]	ensembl	ensembl_havana
ENSG00000187474	Gene	FPR3	protein_coding	formyl peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:3828]	ensembl	ensembl_havana
ENSG00000164418	Gene	GRIK2	protein_coding	glutamate ionotropic receptor kainate type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4580]	ensembl	ensembl_havana
ENSG00000171574	Gene	ZNF584	protein_coding	zinc finger protein 584 [Source:HGNC Symbol;Acc:HGNC:27318]	ensembl	ensembl_havana
ENSG00000255292	Gene	AP002884.2	protein_coding	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:O14521]	ensembl	ensembl_havana
ENSG00000142512	Gene	SIGLEC10	protein_coding	sialic acid binding Ig like lectin 10 [Source:HGNC Symbol;Acc:HGNC:15620]	ensembl	ensembl_havana
ENSG00000160808	Gene	MYL3	protein_coding	myosin light chain 3 [Source:HGNC Symbol;Acc:HGNC:7584]	ensembl	ensembl_havana
ENSG00000145362	Gene	ANK2	protein_coding	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]	ensembl	ensembl_havana
ENSG00000108828	Gene	VAT1	protein_coding	vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]	ensembl	ensembl_havana
ENSG00000186652	Gene	PRG2	protein_coding	proteoglycan 2, pro eosinophil major basic protein [Source:HGNC Symbol;Acc:HGNC:9362]	ensembl	ensembl_havana
ENSG00000136874	Gene	STX17	protein_coding	syntaxin 17 [Source:HGNC Symbol;Acc:HGNC:11432]	ensembl	ensembl_havana
ENSG00000092295	Gene	TGM1	protein_coding	transglutaminase 1 [Source:HGNC Symbol;Acc:HGNC:11777]	ensembl	ensembl_havana
